noise_strength,dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
0.0,1028_SWD,MRGPRegressor,ok,10.0,-0.0182109598717077,0.7431538364527323,392.0,130.0,3307.7,,"mul(add(mul(mul(X2, X7), square(div(div(log(cube(square(sin(X9)))), mul(log(div(square(sub(sqrt(X4), sub(X1, X6))), cos(div(X10, quart(quart(mul(cos(cos(X7)), X9))))))), add(div(div(log(div(X9, X10)), mul(log(exp(mul(X3, X2))), add(X5, sub(mul(X8, X1), cos(X4))))), mul(exp(mul(cos(add(X8, X4)), quart(exp(X6)))), quart(add(mul(add(X7, X8), mul(X9, X5)), cos(sqrt(div(X3, X10))))))), sub(mul(X8, X1), div(X9, X10))))), mul(exp(mul(X10, quart(exp(quart(cos(add(X7, X3))))))), quart(X10))))), log(sqrt(X7))), add(log(sub(mul(cube(log(mul(cos(X4), square(X5)))), mul(X5, square(mul(div(div(X8, X9), X3), mul(X9, X5))))), X7)), sin(div(X10, X9))))"
0.001,1028_SWD,MRGPRegressor,ok,10.0,0.0355000617375106,0.7232874715585597,386.0,128.0,3014.4,,"div(quart(mul(cube(log(mul(cos(X4), square(X3)))), sqrt(div(square(mul(X2, X8)), cos(div(X10, X9)))))), div(div(log(cube(sqrt(quart(mul(cube(log(mul(cos(X4), square(X3)))), sqrt(div(square(mul(X2, X8)), cos(div(X4, X9))))))))), div(log(div(cube(div(X5, sqrt(X9))), div(sqrt(quart(mul(cube(log(X5)), sqrt(div(square(mul(mul(mul(X9, X10), cos(X3)), X8)), X9))))), add(X5, sqrt(quart(X7)))))), mul(log(exp(mul(X3, X2))), add(X5, sub(mul(X8, X1), cos(X4)))))), mul(exp(mul(cos(add(X8, X4)), quart(exp(X6)))), quart(add(add(mul(add(X7, X8), mul(X3, X4)), cos(sqrt(div(square(log(div(cos(X3), div(cos(X10), add(X5, X3))))), X8)))), cos(sqrt(X3)))))))"
0.01,1028_SWD,MRGPRegressor,ok,10.0,-0.0443360184461409,0.7526273024579874,452.0,150.0,3072.8,,"div(div(log(cube(square(sin(X9)))), mul(log(exp(mul(X3, add(div(sub(X7, X3), cos(cube(X4))), sub(exp(sub(sin(log(X5)), exp(cube(X3)))), div(sin(cos(mul(X10, X8))), log(mul(div(quart(cos(mul(mul(X1, X7), X6))), log(X3)), square(div(sub(div(cube(div(square(X7), square(X3))), div(div(X1, X9), add(X5, quart(div(X8, cos(X4)))))), cube(X7)), exp(quart(X10)))))))))))), add(sin(sin(X3)), sub(mul(X8, X1), div(sqrt(X10), mul(cube(log(mul(cos(sqrt(sqrt(X7))), square(X3)))), sqrt(div(square(mul(X2, X8)), cos(div(X9, X5)))))))))), mul(exp(mul(cos(add(X8, X4)), quart(exp(quart(cos(add(X2, add(X5, X3)))))))), quart(add(mul(add(X7, mul(X5, square(mul(div(X10, X3), mul(X9, mul(sqrt(mul(X3, X9)), mul(exp(sin(X5)), sqrt(log(X3))))))))), mul(X3, X4)), X10))))"
0.1,1028_SWD,MRGPRegressor,ok,10.0,-1.523108136863959,1.169843516644432,395.0,131.0,3009.7,,"div(cube(div(X5, cos(X9))), div(mul(mul(sub(log(add(cos(X5), cube(sub(X9, X10)))), mul(log(log(X8)), mul(div(X7, X5), sin(X2)))), mul(mul(add(X6, quart(X3)), mul(quart(X5), add(X8, X4))), div(quart(cos(X7)), square(div(quart(cos(div(sub(div(X2, div(X5, X10)), cos(div(sqrt(X7), cube(X3)))), sqrt(X9)))), X5))))), log(quart(cube(sin(mul(X2, X7)))))), add(X5, sqrt(div(div(add(mul(mul(div(X3, cube(square(sin(X9)))), X7), X2), mul(X5, cos(div(X10, X3)))), mul(log(exp(mul(X3, sqrt(mul(X8, mul(X3, square(mul(exp(add(X10, X4)), mul(X9, X5))))))))), add(X5, sub(mul(X8, X1), cos(X4))))), div(div(quart(X10), X8), square(div(quart(cos(X7)), X3))))))))"
0.0,1028_SWD,OperonRegressor,ok,10.0,0.2471172027115235,0.639033355349523,96.0,97.0,58.1,,(0.0000617377 + (1.0014758110 * (((sin((((0.2076669633 * X9) + ((-0.5536651611) * X3)) - (sin((2.0859293938 * X7)) - (1.7331616879 * X6)))) + sin((2.0788910389 * X7))) - (((sin(((1.1108156443 * X9) + ((-0.3499418497) * X8))) - ((0.4853438735 * X2) + ((-0.3520375788) * X10))) - ((((-0.2665678859) * X9) ^ 2) - (0.7073860168 * X6))) + ((((0.8007014990 * X2) + ((-0.4855356216) * X10)) + (((((-0.8092076182) * X9) + ((-0.3143911362) * X3)) - (0.1635737717 * X5)) * exp(((-0.1809940040) * X5)))) * exp((0.2094382346 * X10))))) + ((0.2904738188 * X2) / exp(sin((((-3.2353882790) * X3) - ((-0.4035382867) * X5))))))))
0.001,1028_SWD,OperonRegressor,ok,10.0,0.1912437914418305,0.6623211966424984,98.0,98.0,55.2,,((-0.0015093613) + (1.0262900591 * (((((sin(((3.2701754570 * X3) - (((-6.1965317726) * X5) + ((-0.1172376201) * X8)))) * ((-1.7764021158) * X2)) + ((sin((((-2.6429827213) * X9) - ((-0.1289358437) * X2))) / ((-1.6878556013) * X5)) + (1.4179809093 * X6))) - ((-0.0239307471) * X2)) - sin((sin((((0.8137242794 * X3) + (-0.3257121146)) + (((-1.4222579002) * X7) + ((-6.8546380997) * X5)))) + (2.1671810150 * X6)))) - (((((0.0167030301 * X5) + ((-0.2393727750) * X8)) - (0.2101248652 * X10)) - ((0.1173345149 * X9) + (0.4476582408 * X3))) - sin((((((-6.1751832962) * X5) + ((-0.1825472414) * X8)) - ((-0.0444818437) * X10)) + (1.8648636341 * X6)))))))
0.01,1028_SWD,OperonRegressor,ok,10.0,0.1854981888374742,0.6646696791448772,102.0,102.0,56.7,,((-0.1132795885) + (1.0014535189 * ((((((0.1757082343 * X8) - ((-0.4319272041) * X7)) - sin(((-0.1181697175) * X10))) - (((10.6550445557 * X9) / (110.5629348755 * X5)) - (exp((0.3505175710 * X9)) / (((((-0.1330120713) * X8) - ((-0.1275175661) * X7)) / (7.3479123116 * X4)) / (0.0017167539 * X2))))) - ((-0.2676677406) * X5)) - (((((((-1.0673953295) * X3) - ((-1.5972694159) * X7)) / (59.3591880798 * X4)) + (((-0.0336866975) * X4) - ((-0.0825111866) * X1))) + (((0.0039765351 * X8) - ((-0.0042586923) * X3)) / (0.6176517010 * X9))) + (((0.5460776687 * X3) + (0.0017167539 * X2)) - (((0.1605810672 * X6) + (0.1961327493 * X9)) - sin((33.8009796143 * X3))))))))
0.1,1028_SWD,OperonRegressor,ok,10.0,-0.1151183327776754,0.7777147187102808,96.0,96.0,62.8,,(0.4456582665 + (0.9506258368 * (((((0.1636708379 * X8) + ((-0.1006397232) * X9)) + exp((((17.7660331726 * X9) + ((-0.5354336500) * X1)) + ((0.4881928563 * X10) + (-22.5981521606))))) - ((((((4.4442548752 * X6) * (8.2770605087 * X4)) - ((17.7099399567 * X9) + ((-11.8424148560) * X10))) * (sin((5.3665442467 * X3)) * ((-0.0096683968) * X2))) - (0.0589108616 * X1)) + ((((-0.1341301203) * X2) - (0.6882519722 * X5)) + (sin((2.8119468689 * X3)) * ((-0.5138361454) * X2))))) + ((sin(((sin((17.6701488495 * X7)) - (0.7733218670 * X5)) + (0.3927295804 * X3))) - (((-0.1290865242) * X3) + 1.0764622688)) + ((-0.0196162816) * X7)))))
0.0,1028_SWD,ffx,ok,10.0,-0.6865667370089295,0.9564485339806024,1141.0,1303.0,22.4,,"0.361 - 6.42*max(0,-0.987-X7) * max(0,-0.776-X4) - 3.96*max(0,-0.987-X7) * max(0,-0.680-X3) + 3.02*max(0,-0.680-X3) * max(0,-1.11-X1) - 2.71*max(0,X2-0.872) * max(0,-0.699-X6) + 2.55*max(0,-0.987-X7) * max(0,-1.11-X1) + 2.31*max(0,X3-0.328) * max(0,-0.987-X7) + 2.00*max(0,-0.680-X3) * max(0,X2-0.872) - 1.53*max(0,-0.776-X4) * max(0,-1.11-X1) - 1.52*max(0,X2+0.274) * max(0,-1.11-X1) + 1.47*max(0,-0.680-X3) * max(0,0.490-X2) - 1.45*max(0,-0.699-X6) + 1.44*max(0,X6-0.376) * max(0,-1.11-X1) + 1.38*max(0,X2+0.274) * max(0,-0.699-X6) + 1.28*X9 * max(0,-1.11-X1) - 1.25*X9 * max(0,-0.776-X4) - 1.17*max(0,-1.11-X1) * max(0,-0.699-X6) - 1.13*max(0,X8+0.119) * max(0,-0.776-X4) + 1.12*max(0,X3-0.328) * max(0,X2-0.872) - 1.08*X0 * max(0,-0.987-X7) - 0.980*max(0,-0.680-X3) * max(0,-0.776-X4) - 0.935*X0 * max(0,-1.11-X1) - 0.858*max(0,X8+0.119) * max(0,-0.680-X3) - 0.849*max(0,0.490-X2) + 0.772*max(0,X8+0.119) * max(0,-0.987-X7) + 0.761*X9 * max(0,-0.680-X3) - 0.708*max(0,X8+0.119) * max(0,-0.699-X6) - 0.707*max(0,-0.776-X4) - 0.660*max(0,X8+0.460) * max(0,-0.680-X3) - 0.658*max(0,X8+0.119) * X9 - 0.634*max(0,X3-0.328) * max(0,X2+0.274) - 0.634*max(0,X6-0.376) * max(0,-0.776-X4) - 0.596*max(0,-0.987-X7) + 0.589*max(0,-0.680-X3) * max(0,-0.699-X6) + 0.585*X9 * max(0,X2-0.872) - 0.583*max(0,X8+0.801) * max(0,-0.987-X7) - 0.545*X9 * max(0,-0.987-X7) + 0.535*max(0,X8+0.801) + 0.534*max(0,X8+0.801) * X9 + 0.516*max(0,X2+0.274) * max(0,-0.776-X4) - 0.486*X9 * max(0,-0.699-X6) + 0.429*max(0,X2-0.872) + 0.387*max(0,X8+0.801) * max(0,-0.699-X6) + 0.386*X7 * max(0,X3-0.328) - 0.379*max(0,X8+0.801) * max(0,-0.680-X3) + 0.377*X0 * max(0,X2-0.872) - 0.364*max(0,X8-0.221) + 0.362*max(0,-0.764-X1) - 0.340*max(0,X8+0.119) * max(0,X2+0.274) - 0.318*max(0,X8+0.119) * max(0,X3-0.328) - 0.306*X7 * max(0,-0.776-X4) - 0.292*max(0,-0.0695-X1) + 0.274*max(0,X3-0.328) * max(0,-0.776-X4) - 0.264*max(0,X2+0.274) - 0.262*max(0,X8+0.119) * max(0,0.490-X2) + 0.254*max(0,X8+0.119) + 0.253*X7 * max(0,-1.11-X1) + 0.225*max(0,-0.776-X4) * max(0,-0.699-X6) + 0.225*max(0,X8+0.801) * max(0,-0.776-X4) - 0.196*max(0,X6-1.09) + 0.192*X9 * max(0,X3-0.328) + 0.188*X4**2 + 0.183*max(0,X6-0.376) * max(0,X2-0.872) - 0.180*max(0,X8+0.460) * max(0,X2+0.274) - 0.163*max(0,X3-0.328) * max(0,-1.11-X1) + 0.158*max(0,X8+0.801) * max(0,X3-0.328) - 0.157*X9 * max(0,0.490-X2) + 0.145*max(0,X8+0.460) * max(0,X2-0.872) + 0.141*max(0,X8+0.801) * max(0,X8+0.119) + 0.133*max(0,X3-0.328) - 0.133*X9 * max(0,X2+0.274) + 0.128*X9 + 0.123*X7 * max(0,-0.680-X3) - 0.119*max(0,-0.825-X0) - 0.114*max(0,X8-0.903) - 0.113*max(0,0.490-X2) * max(0,-1.11-X1) - 0.111*max(0,-0.987-X7) * max(0,-0.699-X6) - 0.110*max(0,X8-0.562) + 0.0987*max(0,X8+0.460) * max(0,X8+0.119) - 0.0987*X0 * max(0,X2+0.274) - 0.0936*max(0,X8+0.119) * max(0,-1.11-X1) - 0.0935*max(0,0.340-X0) + 0.0919*X9**2 + 0.0829*X5 + 0.0804*max(0,X8+0.801) * max(0,X2-0.872) - 0.0785*X0 * max(0,-0.680-X3) - 0.0768*X0 * max(0,X8+0.801) - 0.0696*max(0,-0.437-X0) - 0.0675*max(0,-0.680-X3) + 0.0612*max(0,X8+0.460) * max(0,X8+0.801) - 0.0603*X0 * max(0,0.490-X2) - 0.0581*X0 * max(0,X8+0.119) - 0.0540*max(0,0.728-X0) + 0.0443*X0 + 0.0441*max(0,X3-0.664) + 0.0403*max(0,-1.11-X1) + 0.0380*X7 * max(0,-0.987-X7) - 0.0369*max(0,X8+0.119) * X7 + 0.0365*X0 * max(0,X3-0.328) - 0.0363*X0 * X7 + 0.0350*X7 * X9 + 0.0343*max(0,X3-1.000) - 0.0334*max(0,0.490-X2) * max(0,-0.776-X4) - 0.0316*X7 * max(0,0.490-X2) - 0.0228*X7**2 - 0.0224*max(0,X8+0.801) * max(0,X2+0.274) - 0.0223*max(0,0.490-X2) * max(0,-0.699-X6) + 0.0181*max(0,1.23-X4) + 0.0144*max(0,X3-0.328) * max(0,0.490-X2) - 0.0138*X0 * max(0,-0.776-X4) + 0.0134*X7 * max(0,X2+0.274) + 0.00971*max(0,0.0179-X6) - 0.00800*max(0,-0.621-X7) + 0.00763*max(0,X8+0.801) * X7 - 0.00423*max(0,X2+0.274) * max(0,-0.987-X7) - 0.00262*X0 * max(0,X8+0.460) - 0.00220*max(0,-0.560-X5) + 0.00212*max(0,X8+0.801) * max(0,0.490-X2) + 0.00112*X0 * X9 + 0.000690*max(0,X3-0.328) * max(0,-0.699-X6)"
0.001,1028_SWD,ffx,ok,10.0,-0.521404655044728,0.9084106367146196,1095.0,1249.0,25.4,,"0.168 - 5.87*max(0,X2-0.872) * max(0,-0.699-X6) - 5.64*max(0,-0.987-X7) * max(0,-0.776-X4) - 3.63*max(0,-0.987-X7) * max(0,-0.680-X3) + 3.57*max(0,-0.987-X7) * max(0,-1.11-X1) + 2.77*max(0,-0.680-X3) * max(0,X2-0.872) + 2.00*max(0,-0.680-X3) * max(0,-1.11-X1) + 1.98*max(0,X3-0.328) * max(0,-0.987-X7) + 1.84*max(0,X2+0.274) * max(0,-0.699-X6) - 1.77*max(0,-0.699-X6) - 1.74*max(0,-0.776-X4) + 1.53*max(0,-0.680-X3) * max(0,0.490-X2) - 1.50*max(0,-0.776-X4) * max(0,-1.11-X1) + 1.46*X9 * max(0,-1.11-X1) + 1.33*max(0,X3-0.328) * max(0,X2-0.872) - 1.22*X9 * max(0,-0.776-X4) - 1.21*max(0,X8+0.119) * max(0,-0.776-X4) - 1.04*X0 * max(0,-0.987-X7) + 1.02*X9 * max(0,-0.680-X3) - 0.933*max(0,X2+0.274) * max(0,-1.11-X1) + 0.867*max(0,-0.680-X3) * max(0,-0.699-X6) - 0.812*max(0,0.490-X2) - 0.795*max(0,X8+0.119) * max(0,-0.680-X3) - 0.783*max(0,X8+0.460) * max(0,-0.680-X3) - 0.742*max(0,X8+0.119) * X9 + 0.724*max(0,X3-0.328) * max(0,-0.776-X4) - 0.712*X0 * max(0,-1.11-X1) + 0.708*X7 * max(0,-1.11-X1) - 0.701*X9 * max(0,-0.699-X6) - 0.652*max(0,X3-0.328) * max(0,X2+0.274) + 0.630*max(0,X8+0.119) * max(0,-0.987-X7) + 0.597*max(0,X8+0.801) * max(0,-0.776-X4) + 0.578*max(0,X8+0.801) * X9 - 0.500*max(0,-0.680-X3) * max(0,-0.776-X4) - 0.492*max(0,X3-0.328) * max(0,-1.11-X1) + 0.487*max(0,X8+0.801) - 0.477*X9 * max(0,-0.987-X7) - 0.469*max(0,X8+0.119) * max(0,X2+0.274) + 0.450*X9 * max(0,X2-0.872) - 0.409*max(0,X8+0.801) * max(0,-0.680-X3) - 0.374*max(0,-0.987-X7) + 0.361*X9 * max(0,X3-0.328) + 0.326*max(0,0.0267-X4) + 0.302*max(0,X8+0.460) * max(0,X2-0.872) - 0.273*max(0,X8+0.801) * max(0,-0.987-X7) + 0.267*X7 * max(0,X3-0.328) - 0.245*max(0,-0.987-X7) * max(0,X2-0.872) + 0.245*max(0,-0.764-X1) - 0.244*max(0,X8+0.801) * max(0,-1.11-X1) - 0.244*max(0,X8+0.119) * max(0,X3-0.328) + 0.242*X7 * max(0,-0.680-X3) - 0.233*X0 * max(0,-0.680-X3) + 0.225*max(0,X3-0.328) - 0.213*X9 * max(0,0.490-X2) + 0.207*X4**2 - 0.207*max(0,X8+0.119) * max(0,0.490-X2) - 0.198*max(0,X8+0.460) * max(0,X2+0.274) + 0.198*max(0,X8+0.801) * max(0,X2-0.872) - 0.190*max(0,0.490-X2) * max(0,-1.11-X1) + 0.169*max(0,X2+0.274) * max(0,-0.776-X4) - 0.155*max(0,X8+0.119) * max(0,-0.699-X6) - 0.153*max(0,X8-0.903) - 0.146*X7 * max(0,-0.776-X4) + 0.143*max(0,-1.11-X1) + 0.135*max(0,X8+0.119) + 0.135*max(0,X8+0.801) * max(0,X8+0.119) + 0.124*X0 * max(0,X3-0.328) + 0.119*max(0,X2-0.872) + 0.116*X9 + 0.113*X7 * X9 + 0.109*max(0,X3-0.328) * max(0,0.490-X2) - 0.106*X9 * max(0,X2+0.274) - 0.0986*max(0,-0.825-X0) + 0.0960*max(0,X3-0.328) * max(0,-0.699-X6) - 0.0957*X0 * max(0,X8+0.801) + 0.0948*max(0,X8+0.460) * max(0,X8+0.119) + 0.0939*X0 * max(0,X2-0.872) + 0.0927*X5 + 0.0917*X7 * max(0,X2-0.872) - 0.0905*X0 * X7 - 0.0861*max(0,X2+0.274) - 0.0860*max(0,X2+0.274) * max(0,-0.987-X7) + 0.0848*X7 * max(0,-0.699-X6) - 0.0765*X7**2 - 0.0764*max(0,-0.987-X7) * max(0,0.490-X2) - 0.0691*max(0,X8-0.221) - 0.0679*max(0,X8+0.119) * max(0,-1.11-X1) + 0.0638*X7 * max(0,X2+0.274) - 0.0636*max(0,-0.680-X3) - 0.0596*max(0,-0.437-X0) + 0.0595*X9**2 + 0.0583*max(0,X8+0.460) * max(0,X8+0.801) - 0.0524*max(0,X8+0.119) * X7 + 0.0476*X0 * max(0,-0.776-X4) - 0.0271*max(0,0.340-X0) + 0.0267*X0 * max(0,-0.699-X6) - 0.0233*max(0,X8+0.801) * max(0,X2+0.274) - 0.0229*max(0,-0.560-X5) + 0.0225*max(0,X8+0.801) * max(0,-0.699-X6) - 0.0225*max(0,X8-0.562) - 0.0195*max(0,X8+0.460) * max(0,-1.11-X1) - 0.0152*X0 * max(0,0.490-X2) - 0.0147*max(0,-0.987-X7) * max(0,-0.699-X6) - 0.00812*X0 * max(0,X2+0.274) - 0.00362*X0**2 + 0.00352*max(0,X6-0.376) - 0.00278*X0 * X9 - 0.00242*max(0,0.0179-X6) + 0.00213*max(0,X6-0.735) + 0.000374*max(0,X6-1.09) + 0.000250*max(0,-0.417-X1) + 0.000208*X7 * max(0,0.490-X2) - 9.20e-5*max(0,-0.294-X5) - 1.89e-5*max(0,-0.0485-X0) - 5.31e-9*max(0,-0.0267-X5) - 2.20e-11*max(0,0.240-X5) - 3.29e-15*max(0,0.507-X5)"
0.01,1028_SWD,ffx,ok,10.0,-0.011831159033689,0.7408219898598265,1204.0,1379.0,26.7,,"0.0795 - 5.89*max(0,X2+0.274) * max(0,-1.11-X1) - 5.01*max(0,-0.987-X7) * max(0,X2-0.872) - 3.61*max(0,-0.987-X7) * max(0,-0.680-X3) - 3.53*max(0,-0.987-X7) * max(0,-0.776-X4) + 2.90*max(0,X6-0.376) * max(0,-1.11-X1) - 2.36*max(0,X2-0.872) * max(0,-0.699-X6) + 2.27*max(0,X2+0.274) * max(0,-0.987-X7) - 2.00*max(0,-0.776-X4) - 1.97*max(0,-0.699-X6) + 1.87*max(0,-0.680-X3) * max(0,X2-0.872) + 1.81*X9 * max(0,-1.11-X1) - 1.60*max(0,X8+0.119) * max(0,-0.680-X3) - 1.51*max(0,X8+0.801) * max(0,-0.987-X7) + 1.32*max(0,X3-0.328) * max(0,-0.987-X7) + 1.26*max(0,-0.987-X7) * max(0,-0.699-X6) + 1.23*max(0,-1.11-X1) * max(0,-0.699-X6) + 1.12*max(0,X2+0.274) * max(0,-0.699-X6) - 1.11*max(0,-0.776-X4) * max(0,-0.699-X6) + 0.979*max(0,-0.680-X3) * max(0,0.490-X2) - 0.945*max(0,X6-0.376) * max(0,-0.987-X7) + 0.908*max(0,-0.680-X3) * max(0,-1.11-X1) + 0.868*max(0,X8+0.119) * max(0,-1.11-X1) - 0.867*X7 * max(0,X2-0.872) - 0.859*max(0,-0.680-X3) * max(0,-0.776-X4) - 0.828*max(0,0.490-X2) * max(0,-1.11-X1) - 0.781*max(0,X3-0.328) * max(0,-1.11-X1) - 0.739*max(0,-0.374-X4) - 0.733*max(0,-1.11-X1) * max(0,-0.776-X4) + 0.712*X9 * max(0,-0.680-X3) - 0.710*max(0,0.490-X2) - 0.696*X9 * max(0,-0.699-X6) + 0.689*X9 * max(0,X2-0.872) - 0.676*max(0,X6-0.376) * max(0,X8+0.119) - 0.626*X9 * max(0,-0.776-X4) + 0.606*max(0,X3-0.328) * max(0,-0.776-X4) + 0.604*max(0,-0.987-X7) * max(0,-1.11-X1) + 0.547*max(0,X8+0.801) * X9 + 0.539*X4**2 + 0.518*max(0,-0.680-X3) * max(0,-0.699-X6) - 0.510*max(0,X3-0.328) * max(0,-0.699-X6) - 0.472*max(0,X8+0.119) * X9 + 0.447*X7 * max(0,-0.987-X7) + 0.446*max(0,-0.764-X1) - 0.430*max(0,X6-0.376) * max(0,X3-0.328) - 0.426*max(0,X2+0.274) * max(0,-0.680-X3) + 0.415*max(0,X8+0.801) * max(0,X3-0.328) + 0.388*X7 * max(0,X2+0.274) + 0.367*max(0,X8+0.801) - 0.357*max(0,X8+0.801) * max(0,-1.11-X1) - 0.344*max(0,X3-0.328) * max(0,X2+0.274) + 0.337*max(0,0.0267-X4) - 0.329*X4 + 0.326*max(0,-0.344-X3) - 0.323*X9 * max(0,0.490-X2) + 0.319*X7 * max(0,-0.699-X6) + 0.301*max(0,X2+0.274) * max(0,-0.776-X4) - 0.300*max(0,X6-0.376) * max(0,X2-0.872) + 0.286*max(0,X6-0.376) * max(0,X8+0.801) + 0.286*max(0,X3-0.328) - 0.285*X7 * max(0,-1.11-X1) + 0.276*max(0,-1.11-X1) + 0.274*max(0,X8+0.801) * max(0,-0.680-X3) + 0.272*max(0,0.490-X2) * max(0,-0.776-X4) + 0.270*max(0,X6-0.376) * max(0,-0.776-X4) + 0.264*max(0,-0.417-X1) - 0.251*max(0,X8+0.119) * max(0,-0.776-X4) + 0.249*max(0,X8+0.119) + 0.245*X7 * X9 + 0.241*max(0,X6-0.376) * max(0,X2+0.274) + 0.240*max(0,X8+0.460) * max(0,-0.699-X6) - 0.238*max(0,-0.987-X7) * max(0,0.490-X2) + 0.234*X9 * max(0,X3-0.328) - 0.234*max(0,X2+0.274) + 0.217*X9 * max(0,-0.987-X7) + 0.214*max(0,X6-0.376) * X9 - 0.200*max(0,X8-0.221) + 0.199*max(0,X6-0.376) * max(0,-0.680-X3) - 0.195*X0 - 0.184*max(0,X8+0.119) * max(0,X2+0.274) - 0.183*max(0,X8+0.119) * X7 + 0.179*max(0,X8+0.801) * max(0,X2-0.872) - 0.179*max(0,0.278-X1) + 0.177*max(0,X3-0.328) * max(0,0.490-X2) - 0.170*max(0,X6-0.376) * X7 - 0.170*max(0,X8+0.460) * X9 + 0.142*X7 * max(0,-0.680-X3) - 0.126*max(0,X8+0.460) * max(0,X2+0.274) + 0.123*max(0,X8+0.460) * max(0,X8+0.119) - 0.123*max(0,X8+0.801) * max(0,0.490-X2) + 0.121*max(0,0.490-X2) * max(0,-0.699-X6) + 0.118*max(0,X8+0.119) * max(0,-0.987-X7) - 0.112*max(0,X8+0.119) * max(0,X3-0.328) - 0.110*X9 * max(0,X2+0.274) + 0.110*X5 + 0.0879*max(0,X3-0.328) * max(0,X2-0.872) - 0.0862*max(0,X8+0.460) * X7 + 0.0851*max(0,-0.680-X3) + 0.0826*max(0,X8+0.801) * max(0,X8+0.119) - 0.0765*X7 * max(0,0.490-X2) - 0.0643*max(0,X6-0.376) * max(0,0.490-X2) - 0.0602*X0**2 - 0.0587*max(0,X8+0.801) * X7 - 0.0482*X7 * max(0,-0.776-X4) - 0.0480*X9**2 + 0.0446*X7**2 + 0.0428*max(0,X2+0.274) * max(0,X2-0.872) + 0.0406*X9 + 0.0328*max(0,-0.00840-X3) + 0.0268*max(0,X8+0.460) * max(0,X2-0.872) + 0.0206*max(0,X2-1.25) + 0.0171*X7 - 0.0168*max(0,-0.560-X5) + 0.0162*max(0,X8+0.119) * max(0,-0.699-X6) - 0.0133*max(0,X6-1.09) + 0.00972*max(0,-0.987-X7) + 0.00800*max(0,X8+0.119) * max(0,0.490-X2) + 0.00626*max(0,X9+0.841) + 0.00574*max(0,X2-0.872) + 0.00493*max(0,X8+0.801) * max(0,-0.699-X6) + 0.00475*max(0,-0.0695-X1) + 0.00413*max(0,X3-0.664) - 0.00275*max(0,X8-0.903) + 0.00212*max(0,X8+0.460) - 0.00140*max(0,-0.437-X0)"
